,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Unnamed: 0,image_url,in_reply_to_screen_name,location
573,Fri Feb 16 17:39:55 +0000 2024,"1,75855E+18","@begelaaah @joernalistik @undipmenfess lah program anies udah dijalanin sesuai visi misi kok, dp 0% dinaikin batas gaji karena ya emang kurang minat makanya cakupannya dinaikin. buat banjir, persentase turun drastis dengan korban jiwa alhamdulillah lebih sedikit, toh peresapan airnya dipake sama IKN juga kan",0,1,0,0,in,3270404485,"1,75828E+18",sal__moon,https://twitter.com/sal__moon/status/1758546766432276546,,,,
574,Fri Feb 16 17:38:31 +0000 2024,"1,75855E+18","@abramanakbaik @syauqimfatih Nah brrti programnya kurang realistis buat disebut sbg program unggulan kan, at the same time gue ambil contoh program pengembangan 40 kota yg digagas 01, sumber dananya drmn? relokasi anggaran pembangunan IKN yg blm jalan dmn total 320T itu bs ngebangun 40 kota selevel jkt",0,1,0,0,in,"1,24813E+18","1,7583E+18",rraaaoul,https://twitter.com/rraaaoul/status/1758546410499416286,,,,
575,Fri Feb 16 17:34:07 +0000 2024,"1,75855E+18","@f4lasteen alasan  byk milih 02 artis nya semua d sna dmn kita tau pemuja artis d indo ini mendewakan sekali,banos yg gk ada hbs nya,program IKN yg jadi iming2 ke rakyat emg trick joko  IKN hrus d acc sblm pemilu buat dagangan,janji grts sna sni, emg silent stupidity emg🗿 lbh percya artis",0,1,0,12,in,"1,74897E+18","1,75836E+18",iniTialzlDl,https://twitter.com/iniTialzlDl/status/1758545303735837076,,,,
576,Fri Feb 16 17:33:56 +0000 2024,"1,75855E+18","@nilawatinursyam @cubitisme gak ngurus.. yang penting udah menang. dan program pak jokowi tetap berlanjut,ikn lanjut,hilirisasi tetap lanjut. ga ngurus bacotan orang tololl kayak km. indonesia akan semakin maju",0,0,0,0,in,"1,6467E+18","1,75757E+18",EkcoGrg,https://twitter.com/EkcoGrg/status/1758545256721834247,,,,
577,Fri Feb 16 17:12:54 +0000 2024,"1,75854E+18","@MenfessUnej 2. Oke kl emang tercapai 2029, tapi ada roadmap implementasi detailnya ga? Penganggarannya sampe skrg masih abu-abu, ujung2nya pake cara koersif dengan pangkas subsidi sektor penting kaya BBM dan likely pendidikan, sdgkn program non-urgent kaya IKN sampe 400 T per tahun aman2 aja",0,1,0,5,in,"1,24888E+18","1,75851E+18",raammsky,https://twitter.com/raammsky/status/1758539963929620896,,,,
578,Fri Feb 16 17:08:29 +0000 2024,"1,75854E+18","@mihomimima @gibran_tweet Lah ikn doang dari mana tolol, jelas dr aceh smpe papua kebangun, bangun eoi liat hasil survei papua 02 menang telak kan melanjutkan program jokowi yang ngebangun papua",0,0,0,0,in,"1,73754E+18","1,75633E+18",BerasMerah15438,https://twitter.com/BerasMerah15438/status/1758538853017653384,,,,
579,Fri Feb 16 17:05:01 +0000 2024,"1,75854E+18","@Ilh4mPratama menimbang program yang anggaran 400t emang harus banyak memangkas, nanti anggaran IKN juga dipangkas kok jadi mari kita tunggu budgeting nya di 2025",0,1,0,0,in,"1,19775E+18","1,75851E+18",albrtbstn,https://twitter.com/albrtbstn/status/1758537983156973718,,,,
580,Fri Feb 16 17:04:22 +0000 2024,"1,75854E+18","@chocoteahyung karena visi misinya terlampau luar biasa(semua paslon ada tapi menurutku 01 dan 02 yang rada outrageous) mulai dari BBM gratis, kesampingkan IKN,pembangunan 40 kota setara Jakarta. Ini semua contoh program yg harus dikaji ulang.",0,3,0,0,in,"1,23876E+18","1,75845E+18",LFHLEON,https://twitter.com/LFHLEON/status/1758537819482624178,,,,
581,Fri Feb 16 17:01:25 +0000 2024,"1,75854E+18","@Mdy_Asmara1701 100 % itu untuk target 2029. ikn aja setahun belom jadi, emang mau pake bantuan jin sehari jadi tuh program. Tidak mendebat pendukung wan angin menyelamatkan akal pikiran kita 😭😂😂",0,0,0,0,in,"1,54585E+18","1,7583E+18",nanang0891,https://twitter.com/nanang0891/status/1758537074461069733,,,,
582,Fri Feb 16 16:52:28 +0000 2024,"1,75853E+18","@Klaruzaa Paling gampang kayaknya buka lahan baru di sekitaran ikn atau kalimantan, tapi itu bakal kontra sama program pelestarian hutan dan satwa liar sih 🤧",0,1,0,1,in,"1,33528E+18","1,75852E+18",shenwangfei,https://twitter.com/shenwangfei/status/1758534824019779769,,,,
583,Fri Feb 16 16:46:16 +0000 2024,"1,75853E+18",@griselruiz88 @jokowi @prabowo @gibran_tweet @PDI_Perjuangan @golkar_id @th_sitie @Zero8ok @dov_Now Program jOkowi terutama IKN hanya akan buang buang anggaran,0,1,0,0,in,"8,32263E+17","1,75843E+18",belalnali59,https://twitter.com/belalnali59/status/1758533262488830457,,,,
584,Fri Feb 16 16:24:59 +0000 2024,"1,75853E+18","Njir temen gue milih 02 cuma perkara suka sama bodyguardnya si 02   Kek anjiiir 😭😭 Mending lah kalau jawab apa gitu, ntah dia suka sama program ikn dsb, lah ini perkara suka sama bodyguardnya 😭😭😭  Gak bisa berkata-kata aku",0,0,0,0,in,"1,16637E+18","1,75853E+18",jeonghanifii,https://twitter.com/jeonghanifii/status/1758527905095991780,,,,
585,Fri Feb 16 15:58:28 +0000 2024,"1,75852E+18","Bingungnya lagi ya menaikan rasio pajak 23%. Secara kebutuhan karena ada IKN, makan siang gratis, dana desa 5m, food estate dan program lainnya. Menurut artikel ini, semakin banyak tax ratio makan semakin banya sektor yg dikenai pajak. Masalahnya masyarakat apakah mampu? https://t.co/KINuvxgm1c",1,0,0,1,in,"1,35085E+18","1,75852E+18",IBNUANNAFI1,https://twitter.com/IBNUANNAFI1/status/1758521233216536968,,,,
586,Fri Feb 16 15:54:15 +0000 2024,"1,75852E+18","@fendysatyah @souldarkside @ArnoldPoernomo *gua blg dulu ya, gua kmrn coblos 3 3 nya jd gua ga dukung siapapun, cuma gua suka ama program ikn, gini ikn itu bkl jd pasak yg ditanam di kalimatan, layaknya pasak, begitu itu berkembang akan menjalar akar ke sekitar, itu yg diinginkan dgn program ikn ini, ada dulu pusatnya",0,1,0,0,in,"8,35875E+17","1,75836E+18",Athrn30,https://twitter.com/Athrn30/status/1758520174196805993,,,,
587,Fri Feb 16 15:48:09 +0000 2024,"1,75852E+18","@mialilcourner @usufesss dan program prabowo yg lain kayak pembangunan ikn, dana desa 5m, 10.000 beasiswa ke ln, dll juga butuh anggaran yg lebih besar dari makan siang ini, makin chaos dong :')",0,1,0,0,in,"1,74676E+18","1,75848E+18",awlziey,https://twitter.com/awlziey/status/1758518639274447187,,,,
588,Fri Feb 16 15:33:24 +0000 2024,"1,75851E+18","@RiaHermawati @zlouwie @f4lasteen Lah yang bilang program 02 sekedar makan siang gratis siapa? Kami juga maunya KEMAJUAN, KEBERLANJUTAN, bukan perubahan, perubahan belum tentu bikin maju, tapi kalo kemajuan udah pasti membawa perubahan. Menurut anda tujuan pembangunan IKN buat apa? Kalo bukan buat PEMERATAAN",0,2,0,0,in,"1,49527E+18","1,75801E+18",Siomayaddict1,https://twitter.com/Siomayaddict1/status/1758514923892875367,,,,
589,Fri Feb 16 15:20:36 +0000 2024,"1,75851E+18","Kalau bener jadi 2029 berarti program itu dilaksanakan buat modal pilpres lagi dong wkwk moy gemoy semua aja program lu dijalankan di akhir jabatan, 4 tahun pertama ongkang ongkang kaki jalanin bisnis di IKN bareng adek nya",0,0,0,0,in,"1,63996E+18","1,75851E+18",ramenkitami,https://twitter.com/ramenkitami/status/1758511706127704452,,,,
590,Fri Feb 16 15:10:02 +0000 2024,"1,75851E+18","@mel0nmuskk @kegblgnunfaedh Apakah program ini akan membebani APBN, mengingat APBN kita kembang kempis, IKN juga masih pakai APBN dan hutang kita lumayan dan jangan lupa situasi geopolitik, apakah masih memungkinkan program ini dijalankan?",0,3,0,0,in,"1,42634E+18","1,75847E+18",rizkyprtam16,https://twitter.com/rizkyprtam16/status/1758509043881222473,,,,
591,Fri Feb 16 14:54:26 +0000 2024,"1,75851E+18","@dr_koko28 Sekolah tinggi sampe jadi dokter tapi ga paham kebijakan Sini gua ajarin Yg namanya kebijakan itu butuh anggaran Eksekutif tidak bisa mengeluarkan anggaran tanpa disahkan di DPR Jadi segala program itu bisa terlaksana ketika DPR menyetujui Contoh IKN, ga akan lanjut tanpa DPR",0,0,0,0,in,"1,75011E+18","1,75833E+18",satria_RYudh,https://twitter.com/satria_RYudh/status/1758505120558711123,,,,
592,Fri Feb 16 14:49:12 +0000 2024,"1,7585E+18",@Siomayaddict1 @zlouwie @f4lasteen Dan bayangin dana buat makan siang gratis ini sampe 400T per tahun. Sm kyk dana buat IKN. Dari mana dananya?? Km tau ga klo program mereka jg naikin pajak? Dan skrg malah udh muncul berita bakal pangkas subsidi BBM. Siapa yg kena dampak? Ya si miskin juga. Bsk2 harga sembako naik,0,1,0,0,in,53832877,"1,75801E+18",onetchannel,https://twitter.com/onetchannel/status/1758503802460934147,,,,
593,Fri Feb 16 14:42:53 +0000 2024,"1,7585E+18",@Gerindra Pdhl harapannya semua dpt... Kl skala prioritas knp gak ngomong dr awal??? Berarti kemungkinan ada yg gak dpt... Makanya dr awal sdh di bilang kl program dungu ini tdk masuk akal... Skrg benar kan kl tdk semua nya dpt.... Duit nya dr mana?? IKN saja hutang kok... Hahaha,0,12,1,22,in,29597162,"1,75844E+18",metha_diwangga,https://twitter.com/metha_diwangga/status/1758502211171287089,,,,
594,Fri Feb 16 14:39:38 +0000 2024,"1,7585E+18","@KrupuKulitNenek @asepsandro_del @detikcom rubah ya apa yg ga baik di rubah, masa ga baik di terusin, masa uu kpk dilemahkan ttp mau dilanjutin, kebuktikan akhirnya ketua kpknya malah kena masalah, lagian program jokowi apa yg baik dan gamau diterusin 01? bansos? blt? ikn? hilirasasi?",0,1,0,0,in,"1,2621E+18","1,75842E+18",ghzimt,https://twitter.com/ghzimt/status/1758501395198816488,,,,
595,Fri Feb 16 14:37:00 +0000 2024,"1,7585E+18","@celanajoger2325 @azvyae @rizalefriansyah Ya makanya blg makasih sama pak jkw, yg udh mulai program normalisasi kali dan kanal banjir, makanya berkurang. Mkanya jgn buang smpah smbarangan, biar g capek org ngeruk sampah dr kali dan bkin pompa berat. Smur resapan g ada gunanya di jkt. Berguna di ikn, di lahan sepi lainnya",0,1,0,0,in,"1,52879E+18","1,75845E+18",arkarka89,https://twitter.com/arkarka89/status/1758500730087133290,,,,
596,Fri Feb 16 14:14:00 +0000 2024,"1,75849E+18",Proyek pembangunam yang tidak menghasilkan duit ini jelas dibikin sulit realisasinya. Kek kampung bayam tuh. Tinggal ngasih kunci aja sulit. Elite politik mana yang mau bikin program murni buat rakyat? Maunya kan yang ada keuntungan gedenya. Kek IKN contohnya 🤭,0,0,8,21,in,"9,72832E+17","1,75849E+18",zeynitsu,https://twitter.com/zeynitsu/status/1758494945311395948,,,,
597,Fri Feb 16 14:00:23 +0000 2024,"1,75849E+18","@mel0nmuskk @kegblgnunfaedh Program lain pun bertahap kah?  Bisa mulai dari menaikkan gaji pejabat untuk berantas korupsi, lanjutkan IKN buat nampung pejabat, mulai makan gratis dari IKN. 🙏",0,0,0,0,in,1191794095,"1,75847E+18",ChevJlx,https://twitter.com/ChevJlx/status/1758491518976053659,,,,
598,Fri Feb 16 13:58:41 +0000 2024,"1,75849E+18",@wednesdaaaaaay @ramotgun Diskusi itu sebelum program dikerjakan justru. Jangan kayak ikn terbalik.,0,2,0,29,in,"1,31004E+18","1,75839E+18",Zakky_CFC,https://twitter.com/Zakky_CFC/status/1758491089311518960,,,,
599,Fri Feb 16 13:55:14 +0000 2024,"1,75849E+18","@azvyae @rizalefriansyah Orang idenya emg ga cocok di terapkan di jkt. Jkt itu padat pembangunan, bukan lahan seperti ikn yg notabene tidak padat penduduk. Ya ampun msh aja dibawa2 program gagal d jkt.",0,4,0,0,in,"1,52879E+18","1,75845E+18",arkarka89,https://twitter.com/arkarka89/status/1758490222680277312,,,,
600,Fri Feb 16 13:52:18 +0000 2024,"1,75849E+18","@ngurahsaka Justru disini letak gak masuk akalnya, program makan kan bukan bangun ikn yg butuh tahapan lama, ini masalah uangnya ada engga, klo makan gratis bagi yg tidak mampu masih masuk akal.",0,0,1,3,in,51741456,"1,75844E+18",rifqifauzi,https://twitter.com/rifqifauzi/status/1758489482540769389,,,,
601,Fri Feb 16 13:36:45 +0000 2024,"1,75849E+18","Okeeh kalo alasannya begini, tapi gua tanya lagi nih, Pendukung 02 udah pada baca Cetak Biru IKN yg 102 halaman itu blm? Kan dilanjut nih IKN dari program nya Jkw. Siap pada kawal IKN sampe jadi kek yg tertulis di programnya gakkk? 😚😚😚",0,0,0,0,in,56582252,"1,75849E+18",nurlisaulfa,https://twitter.com/nurlisaulfa/status/1758485568827363426,,,,
602,Fri Feb 16 13:14:27 +0000 2024,"1,75848E+18","@kecapmanisee @catnocturnne @Emptyblank__ @punyabn @tetehgeuliis @ramotgun https://t.co/hAQoEhHqAN  - di video itu juga dijelaskan, jika memang program itu baik akan diteruskan, kalau tidak ya dikaji ulang seperti IKN. dijelaskan juga memang sudah ada"" program² keberlanjutan dr zaman SBY.""",0,0,0,0,in,"1,7346E+18","1,75839E+18",salm15846,https://twitter.com/salm15846/status/1758479957540684234,,,,
603,Fri Feb 16 12:57:41 +0000 2024,"1,75848E+18","@mialilcourner @sjofee @wenairead Emang gue ada bilang sama lu kalau gue setuju sama pembangunan 30 kota setara Jakarta? 🤣 Dih jangan sok tau dong. Lihat tuh proker 02, makan gratis aja dananya udah setara IKN yg ditumbalin subsidi BBM dan Gas, lu mau nanggulangin inflasi? Apa kabar program pembangunan 500 FK?",0,1,0,0,in,"1,44211E+18","1,75836E+18",pixie_du5ty,https://twitter.com/pixie_du5ty/status/1758475738850922534,,,,
604,Fri Feb 16 12:55:01 +0000 2024,"1,75848E+18","@ramotgun program makan gratis se-indonesia itu bagi aku sulit direalisasikan, kecuali harus memotong subsidi atau anggaran lain, misal BBM atau pendidikan. ditambah setiap tahun kita mesti ngangsur hutang dan bunganya. selain itu IKN yg juga menyedot apbn yg besar.",0,0,0,0,in,"1,74452E+18","1,75839E+18",MasTrie123,https://twitter.com/MasTrie123/status/1758475068651479168,,,,
605,Fri Feb 16 12:52:00 +0000 2024,"1,75847E+18","@mialilcourner @sjofee @wenairead Waduh pendukung 02 sejak kapan ya mikirin hutang negara? Emang kalian selama ini mikir kalau pembangunan infrastruktur dari mana kalau bukan ngutang? Pembangunan IKN, food estate, bansos, program makan siang dan susu gratis itu menguras APBN dan meningkatkan utang negara woy",0,1,0,2,in,"1,44211E+18","1,75836E+18",pixie_du5ty,https://twitter.com/pixie_du5ty/status/1758474307460829277,,,,
606,Fri Feb 16 12:49:59 +0000 2024,"1,75847E+18","@Bisniscom Otak pas2an ga ush bnyk bacot nawarin makan gratis, susu gratis...... bijilo gratis berikut semua biaya yg menyangkut hajat hidup org bnyk (subsidi BBM, next TDL, terus PBB, uang sekolah) pd dinaekin demi elu2 bangke2 pd maksa bngun ikn dan program otak pas2an kalian semua.",0,0,0,0,in,493701382,"1,7583E+18",triono_eko,https://twitter.com/triono_eko/status/1758473800654671945,,,,
607,Fri Feb 16 12:48:33 +0000 2024,"1,75847E+18",@wenairead Saya sudah baca semua dan menurut saya susah untuk menagih janjinya karna ada beberapa definisi program yg menurut saya kurang clear. Contoh: 1. Makan siang+susu gratis 2. Hilirisasi tapi tetap memfokuskan pembangunan di sentral IKN. 3. Keadilan &amp  kepastian hukum,0,0,0,8,in,76061916,"1,75836E+18",rhienddanzo,https://twitter.com/rhienddanzo/status/1758473439906820491,,,,
608,Fri Feb 16 12:39:42 +0000 2024,"1,75847E+18","@CNNIndonesia Program sampah, berkali kali gua debat di kntor masalah program gajelas begini, justru yg hrus disasar itu kesejahteraan lewat pendidikan, dan pendapatan keluarga nya, biar kecupan gizi si anak terpenuhi, bukan buang APBN, 1 thn makan siang gratis= biaya pembangunan IKN. Cacad",0,0,0,0,in,300681205,"1,75841E+18",ejaaipongg,https://twitter.com/ejaaipongg/status/1758471212018356472,,,,
609,Fri Feb 16 12:34:40 +0000 2024,"1,75847E+18","Buset yg di highlight ni malah makan gratis nya, miris padahal rata” orang menengah ke atas yg mampu beli makanan bukan orang miskin yg gak punya uang, lagian itu kan program buat orang miskin, Gak waras 🤣, yg di highlight itu harus rencana pembangunan jangka panjang nya bos IKN",0,1,0,0,in,"1,68486E+18","1,75847E+18",ardneHKristanto,https://twitter.com/ardneHKristanto/status/1758469944323539041,,,,
610,Fri Feb 16 12:24:48 +0000 2024,"1,75847E+18","@DrEvaChaniago Inilo yg mereka harus tau  Sbnrnya benefitnya elite atas dukung prabowo ya potensi bisnis di IKN, main tambang, pasti cuan emg walaupun yg kaya tetep itu itu aja. Trus masa keblinger makan gratis daripada program calon yg lain? Ga ketulung sumpah",0,0,0,0,in,"1,34393E+18","1,75818E+18",onetalentedhoe,https://twitter.com/onetalentedhoe/status/1758467464654991500,,,,
611,Fri Feb 16 12:19:39 +0000 2024,"1,75847E+18",@ssalwhat kalau orang2 disekitarku dukung dia bcs 1. lanjutin ikn + program jokowi 2. gibran bagus di solo 3. gasuka pdip terus mereka suka baca baik2nya aja,0,1,0,0,in,"1,13251E+18","1,75818E+18",1teaet1,https://twitter.com/1teaet1/status/1758466168111944001,,,,
612,Fri Feb 16 12:05:15 +0000 2024,"1,75846E+18",@8_FERRY_8 @aewin86 @sig4rpenjalin wkwkwk kita mah cukup narasi susu dan makan gratis artinya kita tau paslon Subianto dan Gibran emang concern ke masalah STUNTING yg dr dulu dianggap hal sepele…. fokus utama kita mah keberlanjutan dari program Jokowi entah itu IKN atau pengolahan sumber daya alam secara mandiri,0,1,0,0,in,"1,0554E+18","1,75837E+18",Xxxambyarman,https://twitter.com/Xxxambyarman/status/1758462544044523874,,,,
613,Fri Feb 16 12:01:19 +0000 2024,"1,75846E+18","@tvOneNews Sebagai pendukung prabowo saya ga setuju program ini, apalagi kalo harus keluar 450T. Terlalu besar. Kami dukung bapak krn akan lanjutkan IKN dan hilirisasi, juga pemerataan pembangunan.  Tolong diprioritaskan ya pak program2 pak Jokowi",0,0,0,0,in,"1,73477E+18","1,75825E+18",14ggwp1980,https://twitter.com/14ggwp1980/status/1758461552670416909,,,,
614,Fri Feb 16 11:57:02 +0000 2024,"1,75846E+18","@tjapoenglaut Karena program unggulannya ngelanjutin IKN, makan siang gratis, nanem singkong jadi jagung, subsidi BBM dikurangi, naikin gaji pejabat, sama naikin pajak.",0,1,0,2,in,"1,59646E+18","1,75837E+18",cicimociciii,https://twitter.com/cicimociciii/status/1758460473971028072,,,,
615,Fri Feb 16 11:47:56 +0000 2024,"1,75846E+18","Dalam upaya memperkuat industri UMKM serta menjamin keamanan konsumen melalui pemenuhan standar produk obat dan makanan, Program SAPA NUSANTARA oleh Loka POM Kab. Tabalong berfokus utama pada Wilayah Penyangga IKN (Ibukota Nusantara). https://t.co/IZdBJGomuu",0,1,0,0,in,"1,03697E+18","1,75846E+18",bpomtabalong,https://twitter.com/bpomtabalong/status/1758458186099744810,,,,
616,Fri Feb 16 11:40:23 +0000 2024,"1,75846E+18",Lagi rame bahas katanya kena prank program makan gratis! Ngab ngab lu pikir deh ini negara segede apa dan sebanyak apa manusianya gak mgkn toh kelar pemilu lgsg slese 100% dpet! Org cerdas2 terus begimana program 40 kota setara ikn yakin tuh slese kelar pemilu?,0,0,0,0,in,"1,41261E+18","1,75846E+18",jellybeeear,https://twitter.com/jellybeeear/status/1758456283911582148,,,,
617,Fri Feb 16 11:30:48 +0000 2024,"1,75845E+18",@ashari0575 @adimulya1976 IKN batal. Duitnya buat makan gratis. Wkwkwkkkk.  Program aneh.. tapi menang,0,0,0,1,in,196070242,"1,75839E+18",hubsmadchenpal,https://twitter.com/hubsmadchenpal/status/1758453873315033272,,,,
618,Fri Feb 16 11:11:24 +0000 2024,"1,75845E+18",Gw mau liat kekacauan yg terjadi dari program abal2inizzz sama kacaunya dengan IKN…,0,0,0,0,in,72007047,"1,75845E+18",bungdree,https://twitter.com/bungdree/status/1758448989316534346,,,,
619,Fri Feb 16 10:59:50 +0000 2024,"1,75845E+18","@cacamtr @bungfarid @prabowo Iya uang pajak juga boleh boleh aja dialokasiin ke program yg lain 😮‍💨 lpdp dihilamgkan atau sebgian dananya diksih ke program lain ya ga masalah, program intansi aja dipotong/dipangkas buat ikn kok 😮‍💨",1,0,0,2,in,"7,68305E+17","1,7584E+18",Noprendiwira,https://twitter.com/Noprendiwira/status/1758446081929842717,,,,
620,Fri Feb 16 10:56:55 +0000 2024,"1,75845E+18","@windi_wijaya17 @UGM_FESS @strike_bravo_b Baru 1 program aja prosesnya harus nunggu 4tahun buat terealisasi 100%.. bagaimana dengan program lainya seperti bangun 30jt rumah, dana desa 5m, 10ribu mahasiswa terbaik di kasih beasiswa ke luar negri,, ikn yg gabakal menyusahkan apbn, membuat 13 kota baru di JAWA",0,0,0,0,in,"1,74428E+18","1,75822E+18",Rifkyy2334021,https://twitter.com/Rifkyy2334021/status/1758445346274066704,,,,
621,Fri Feb 16 10:52:25 +0000 2024,"1,75844E+18","@fiqihqadaar @Miracleboy2384 @pelupaexpert @partaimedsos45 Program mana yang pak anies gak mau lanjutin? IKN? ikn bukannya gak mau dilanjutin tapi dikaji ulang, yakali udah jalan tapi gak dilanjutin",0,0,0,0,in,"1,01099E+18","1,75808E+18",hispuppies,https://twitter.com/hispuppies/status/1758444215238078509,,,,
622,Fri Feb 16 10:33:28 +0000 2024,"1,75844E+18","@RizkiDimasDwij @veloursdefilles @windi_wijaya17 @UGM_FESS @strike_bravo_b terus buat apa jadi program unggulan kalo dalam prosesnya nanti malah ga optimal begini, buang anggaran segede IKN yg sangat rawan potensi korupsinya",0,0,1,6,in,"1,71865E+18","1,75822E+18",nadhisuu,https://twitter.com/nadhisuu/status/1758439443319685288,,,,
623,Fri Feb 16 10:10:37 +0000 2024,"1,75843E+18","@your_s_trully @medsosmania @Mozeya_ @hasyimmah Cak Imin berkata gitu juga uda ada riset dulu bang, jdi gabisa lu bilang dia juga sal nyebut doang. malah sbnernya ak kurang setuju sama program 02 ini, belum uda mau pangkas dana subsidi bbm, uda masuk berita dimana-mana juga dan untuk penurusan IKN itu jg gk kecil dananya""",0,2,0,0,in,"1,00391E+18","1,75834E+18",ryzeonni,https://twitter.com/ryzeonni/status/1758433693411250217,,,,
624,Fri Feb 16 10:08:18 +0000 2024,"1,75843E+18","@RizkiDimasDwij @litaapriil @cinnamoroel @veenarooth Prettt, gue sih mending batalin aja itu program. Duit bangun IKN aja 400 triliun lebih sedangkan program makan siang 450T pertahun katanya. Anggaran dari mana? Ya jelas dari potong subsidi yang udah ada. Hasilnya apa? Harga barang mahal dan pajak makin naik. Paham ga lol?",0,1,0,5,in,"1,00985E+18","1,75833E+18",theonewithoutna,https://twitter.com/theonewithoutna/status/1758433110751117760,,,,
625,Fri Feb 16 09:54:56 +0000 2024,"1,75843E+18","@Bisniscom Oh sebenernya ini mah gimmick aja potong subsidi BBM buat program makn siang. Lu mau naikin industri mobil listrik kan. Elahhh 5 tahun kedepan banyak syukuran nih, proyekan banyak.  IKN, Mobil Listrik, Rokok Elektrik, apalagi ?",0,0,0,0,in,401179352,"1,7583E+18",snorlaxcol,https://twitter.com/snorlaxcol/status/1758429747519078408,,,,
626,Fri Feb 16 09:54:53 +0000 2024,"1,75843E+18",@Dennysiregar7 Loh….. bukannya di awal itu 02 &amp  03 berwacana melanjutkan program Jokowi karena merasa program Jokowi spt IKN dll itu baik utk bangsa. Ini malah jadi mind setnya perubahan ya kayak Anies wkwkwkwkwkw SAKIT HAAATI 🤣,0,0,0,0,in,"1,21509E+18","1,75842E+18",Rapdo5,https://twitter.com/Rapdo5/status/1758429734902563259,,,,
627,Fri Feb 16 09:47:16 +0000 2024,"1,75843E+18","ikn disuruh sehari langsung jadi, food estate jg disuruh langsung subur tanahnya langsung dapet hasilnya, program makan gratis jg malah dikira sehari langsung rata dapetnya, klen bs baca ga sih 2029 tuh target 100% nya, lo tau sendiri berapa jumlah anak di Indonesia😭",0,0,0,0,in,"1,29013E+18","1,75843E+18",kimjisoophile,https://twitter.com/kimjisoophile/status/1758427819619807406,,,,
628,Fri Feb 16 09:28:52 +0000 2024,"1,75842E+18","@Lcitragustin @pink_unic0rnn @peachthebiebs @undipmenfess Ngajuin apa nih? Yang lengkap.  Suara di DPR mayoritas pengusungnya jokowi, mustahil bgt ditentang. IKN aja dulu gak ada dalam program vismis aja bisa jalan.",0,2,0,0,in,"1,46789E+18","1,75795E+18",Jenayass,https://twitter.com/Jenayass/status/1758423187275370563,,,,
629,Fri Feb 16 09:15:53 +0000 2024,"1,75842E+18","@awdeehepburn @yunanarifW @moejeep_pelung Yaps betul. Jadi sebetulnya ini bukan program 1 tahunan tapi 5 tahuan. Sama halnya kayak IKN program jangka panjang. Jadi, jangan berharap yang udah dapat ditahun ini akan dapat ditahun selanjutnya.",0,3,0,1,in,"7,11196E+17","1,75829E+18",irteffenii,https://twitter.com/irteffenii/status/1758419918637465829,,,,
630,Fri Feb 16 09:13:43 +0000 2024,"1,75842E+18","mau gimana lagi program ini basically impractical tpi malah dijadikan bahan jualan yg utama selama debat (selain IKN), so i guess lets see how the story goes🤷",0,1,0,1,in,4323633014,"1,75842E+18",alhilalhilmi,https://twitter.com/alhilalhilmi/status/1758419376611766379,,,,
631,Fri Feb 16 09:08:39 +0000 2024,"1,75842E+18","@davidhermansyah @kumparan betul gak bohong, dan kalau menang 02 ini beneran bakalan kasih makan siang gratis dana yang dibutuhkan setara 400an T dan itu hampir 25-30% APBN negara, belum lagi ditambah APBN juga harus menanggung IKN, jadi memang berat kalau harus dijalankan program ini.",0,1,0,2,in,"1,1502E+18","1,75838E+18",Akbaradii,https://twitter.com/Akbaradii/status/1758418097848111445,,,,
632,Fri Feb 16 09:08:11 +0000 2024,"1,75842E+18","Cuma akal2 an aja..utk IKN aja gak ada dana, ya pasti anggaran lain dialihkan utk program tsb nah tuh kalo berbtk  proyek siap2 lah Mark up dan korupsi anggaran besar2an, konco2 siap buat PT nya,tar sampai keank2 NuGet sayur asam,susu kental manis.(notabene bukan susu beneran)",0,0,0,1,in,"1,64239E+18","1,75842E+18",erlichan85,https://twitter.com/erlichan85/status/1758417983582708124,,,,
633,Fri Feb 16 09:08:04 +0000 2024,"1,75842E+18","Gak merasa kena prank sih. Orang gw malah pengen hilirisasi, IKN dan pembangunan infrastruktur berlanjut. Kalen aja yg masih kepahitan dengan program makan siang gratis. Padahal sama TPN nya udah dijelasin kasihnya bertahap ke yg PALING BUTUH DULUAN. 🤣🤣🤣",0,0,0,0,in,250575495,"1,75842E+18",MargarethAyu91,https://twitter.com/MargarethAyu91/status/1758417955149447476,,,,
634,Fri Feb 16 09:06:08 +0000 2024,"1,75842E+18","@iantonurd @cxamixc @tubirfess Meniru program paslon lain saat kampanye itu gampang. Yang sudah itu setelahnya, pelaksanaannya gimana 😂 Bisa mewujudkan ga, apalagi IKN jalan terus. Proyek mercusuar Palingan jg ngutang lagi ngutang lagi.",0,1,0,5,in,"1,74343E+18","1,75838E+18",lilimon008,https://twitter.com/lilimon008/status/1758417466571800986,,,,
635,Fri Feb 16 08:58:05 +0000 2024,"1,75842E+18","@jokowi Go green adalah program yg sngt didukung didaerah ,ikn dan smoga kendraan sgra berganti tp terminal utk charge dijalan jg ada pk jokowi.",0,0,0,0,in,"1,5598E+18","1,75803E+18",dhiba13000713,https://twitter.com/dhiba13000713/status/1758415441574482066,,,,
